id,sex,dob,juv_fel_count,juv_misd_count,juv_other_count,compas_screening_date,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_offense_date,c_charge_degree,is_recid,num_r_cases,max_degree,min_degree,avg_degree,med_degree,charges_recid,charges_no_recid,charges_total,charge_latest,decile_recid,decile_violence,decile_fail_to_appear,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,km_cl,db_cl,complete_cl,average_cl,ward_cl
4617,1,0.65974,0,0,0,0.93913,0,0.0,0.93913,0.93916,0.93911,0.6,1,1,0.6,0.0,0.33333,0.6,1,8,9,0.94798,2,3,1,0,0,1,0,0,0,0,0,0,3,1
4618,1,0.75066,1,1,0,0.9382,2,-0.00087,0.93733,0.93793,0.93733,0.85,0,0,1.0,0.0,0.6,0.7,0,4,4,0.92036,6,8,1,1,0,0,0,0,0,0,0,0,3,1
4619,1,0.72071,0,0,0,0.94479,0,0.0,0.94479,0.94479,0.94476,0.85,0,0,0.85,0.6,0.76667,0.85,0,3,3,0.94476,2,2,1,0,0,1,0,0,0,0,0,0,3,1
4620,1,0.55038,0,0,0,0.93148,0,0.0,0.93148,0.93148,0.93146,0.85,0,0,0.85,0.0,0.18125,0.0,1,7,8,0.94328,2,1,2,0,0,1,0,0,0,0,0,0,3,1
4621,1,0.28721,0,0,0,0.93443,1,0.00052,0.93495,0.93583,0.92736,1.0,0,0,1.0,1.0,1.0,1.0,0,1,1,0.92736,1,1,5,1,0,0,0,0,0,0,0,0,3,1
4622,1,0.58046,0,0,0,0.93402,1,-3e-05,0.934,0.93402,0.934,0.85,0,0,0.85,0.85,0.85,0.85,0,3,3,0.934,3,3,4,0,0,0,0,0,1,0,0,0,3,1
4624,1,0.63788,0,0,0,0.94023,2,0.0,0.94023,0.94074,0.9402,0.85,1,1,0.85,0.55,0.62143,0.6,2,5,7,0.94607,8,6,4,1,0,0,0,0,0,0,0,0,3,1
4625,1,0.69356,0,0,0,0.93801,5,0.01131,0.94932,0.95014,0.93801,0.85,0,0,0.85,0.0,0.29643,0.0,0,42,42,0.93801,6,3,1,0,0,1,0,0,0,0,0,0,3,1
4626,0,0.72156,0,0,0,0.93075,1,0.0,0.93075,0.93075,0.92717,0.85,0,0,0.9,0.85,0.8875,0.9,0,4,4,0.92717,5,4,1,0,0,1,0,0,0,0,0,0,3,1
4627,1,0.26792,0,0,0,0.9376,0,-0.00011,0.93749,0.93752,0.93749,0.6,1,2,0.6,0.0,0.21818,0.0,4,7,11,0.93995,1,1,1,0,0,1,0,0,0,0,0,0,3,1
4628,1,0.71285,0,0,0,0.93121,1,0.0,0.93121,0.93282,0.93121,0.85,0,0,0.9,0.6,0.8,0.85,0,4,4,0.93121,9,9,3,0,0,1,0,0,0,0,0,0,3,1
4629,1,0.41416,0,0,0,0.93788,0,-3e-05,0.93785,0.93867,0.93785,0.6,1,1,0.6,0.0,0.4,0.6,1,2,3,0.9564,1,2,6,0,0,1,0,0,0,0,0,0,3,1
4631,1,0.67919,1,0,0,0.9452,7,-3e-05,0.94517,0.9452,0.94517,0.85,1,1,1.0,0.0,0.7,0.725,15,19,34,0.95397,10,7,2,1,0,0,0,0,0,0,0,0,3,1
4632,1,0.76186,0,0,0,0.94938,2,-3e-05,0.94935,0.9494,0.94935,0.85,0,0,0.85,0.0,0.5125,0.6,0,8,8,0.94935,8,7,5,0,0,1,0,0,0,0,0,0,3,1
4633,1,0.74377,0,0,1,0.94492,3,-0.00128,0.94364,0.94367,0.94361,1.0,0,0,1.0,0.0,0.27,0.0,1,9,10,0.95263,3,4,1,0,0,1,0,0,0,0,0,0,3,1
4634,1,0.68949,0,0,0,0.93839,0,0.0,0.93839,0.93839,0.93839,0.6,1,1,0.6,0.0,0.19444,0.0,3,6,9,0.94818,4,2,3,0,0,1,0,0,0,0,0,0,3,1
4635,1,0.67837,0,0,0,0.94662,0,-3e-05,0.94659,0.94665,0.94659,0.85,0,0,0.85,0.85,0.85,0.85,0,2,2,0.94659,2,4,1,1,0,0,0,0,0,0,0,0,3,1
4636,0,0.75672,0,0,0,0.9402,1,-3e-05,0.94017,0.9402,0.94017,0.85,1,1,0.85,0.0,0.102,0.0,19,6,25,0.94782,6,7,1,1,0,0,0,0,0,0,0,0,3,1
4637,1,0.59911,0,0,0,0.93214,2,0.0,0.93214,0.93214,0.93211,0.85,1,1,0.85,0.0,0.24211,0.0,6,13,19,0.94113,1,2,4,1,0,0,0,0,0,0,0,0,3,1
4638,0,0.70031,0,0,0,0.94722,6,-3e-05,0.94719,0.94722,0.94719,0.85,0,0,0.9,0.0,0.49286,0.55,0,14,14,0.94719,8,6,2,1,0,0,0,0,0,0,0,0,3,1
4639,0,0.57201,0,0,2,0.94044,10,-3e-05,0.94042,0.94044,0.94042,0.85,1,4,0.85,0.0,0.59459,0.6,8,29,37,0.96233,4,3,7,0,0,0,1,0,0,0,0,0,3,1
4640,1,0.70853,0,1,1,0.94891,10,-0.00011,0.9488,0.94902,0.9488,0.9,1,3,0.9,0.0,0.696,0.85,3,22,25,0.95263,10,6,4,1,0,0,0,0,0,0,0,0,3,1
4641,0,0.61223,0,0,0,0.9302,1,-3e-05,0.93017,0.9302,0.93017,0.6,0,0,0.85,0.6,0.725,0.725,0,2,2,0.93017,4,2,1,0,0,1,0,0,0,0,0,0,3,1
4642,1,0.6478,0,0,1,0.94815,9,-3e-05,0.94812,0.95662,0.94812,0.85,0,0,0.85,0.0,0.58833,0.6,0,24,24,0.94812,8,3,9,0,0,1,0,0,0,0,0,0,3,1
4643,1,0.64143,0,1,3,0.93361,12,-3e-05,0.93359,0.93364,0.93359,0.6,1,1,0.9,0.0,0.40545,0.55,7,48,55,0.9482,10,6,7,1,0,0,0,0,0,0,0,0,3,1
4644,1,0.7111,0,0,0,0.94798,1,-0.00134,0.94665,0.94692,0.94665,0.9,0,0,1.0,0.9,0.93333,0.9,0,3,3,0.94643,3,3,1,0,0,0,0,1,0,0,0,0,3,1
4645,1,0.27412,0,0,0,0.93768,0,-3e-05,0.93766,0.93768,0.93766,0.6,0,0,0.6,0.6,0.6,0.6,0,2,2,0.93766,1,1,1,0,0,0,0,0,1,0,0,0,3,1
4646,1,0.75093,0,0,0,0.94897,0,-3e-05,0.94894,0.94899,0.94894,0.55,0,0,0.6,0.0,0.425,0.55,0,4,4,0.94894,7,8,1,1,0,0,0,0,0,0,0,0,3,1
4647,1,0.74847,0,0,1,0.93971,1,-0.00057,0.93913,0.93916,0.93913,0.55,0,0,0.55,0.07,0.31,0.31,0,2,2,0.93913,6,8,1,0,0,1,0,0,0,0,0,0,3,1
4648,1,0.54958,0,0,0,0.93364,1,0.0,0.93364,0.9337,0.93364,0.85,0,0,0.85,0.0,0.18125,0.0,2,6,8,0.95274,1,1,1,0,0,1,0,0,0,0,0,0,3,1
4649,1,0.74639,0,0,0,0.9355,0,-8e-05,0.93542,0.93544,0.93542,0.85,0,0,1.0,0.85,0.9,0.85,0,3,3,0.93542,5,6,1,0,0,0,1,0,0,0,0,0,3,1
4650,1,0.66941,0,0,0,0.939,1,0.0,0.939,0.93905,0.939,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.93681,3,3,1,0,0,1,0,0,0,0,0,0,3,1
4651,1,0.57494,0,0,0,0.93088,0,-3e-05,0.93085,0.93099,0.93085,0.85,0,0,0.85,0.0,0.39,0.55,0,5,5,0.93085,8,6,7,1,0,0,0,0,0,0,0,0,3,1
4652,1,0.75347,0,0,0,0.94339,1,-3e-05,0.94337,0.94339,0.94337,0.85,1,7,0.85,0.0,0.49667,0.55,9,6,15,0.95487,9,9,1,1,0,0,0,0,0,0,0,0,3,1
4653,1,0.70205,0,0,0,0.94402,11,0.0,0.94402,0.94405,0.94402,0.9,0,0,0.9,0.0,0.5,0.6,0,22,22,0.93812,8,7,3,1,0,0,0,0,0,0,0,0,3,1
4654,1,0.40389,0,0,0,0.947,1,0.0,0.947,0.947,0.94498,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.94498,1,1,3,0,0,0,1,0,0,0,0,0,3,1
4655,1,0.64427,0,0,0,0.93353,10,0.00505,0.93859,0.93859,0.91632,0.6,0,0,0.9,0.0,0.37632,0.55,0,38,38,0.91632,8,4,5,0,0,1,0,0,0,0,0,0,3,1
4656,1,0.39722,0,0,0,0.9479,0,0.0,0.9479,0.94796,0.9479,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.9479,2,1,6,1,0,0,0,0,0,0,0,0,3,1
4657,1,0.60797,0,0,0,0.93667,2,0.0,0.93667,0.9376,0.93667,0.6,1,1,0.85,0.0,0.49444,0.6,4,5,9,0.94566,2,3,1,0,0,1,0,0,0,0,0,0,3,1
4658,1,0.61734,0,0,0,0.93249,5,-0.00036,0.93214,0.93219,0.93214,0.6,0,0,0.9,0.0,0.225,0.0,2,24,26,0.94951,6,6,7,1,0,0,0,0,0,0,0,0,3,1
4659,1,0.43987,0,0,0,0.93957,0,-3e-05,0.93954,0.93957,0.93954,0.6,0,0,0.6,0.0,0.3,0.3,0,2,2,0.93954,1,1,1,0,0,1,0,0,0,0,0,0,3,1
4660,1,0.74844,0,0,0,0.93036,0,-3e-05,0.93034,0.93039,0.93034,0.9,0,0,0.9,0.9,0.9,0.9,0,1,1,0.93031,8,8,3,1,0,0,0,0,0,0,0,0,3,1
4661,1,0.53308,0,0,0,0.94189,8,-3e-05,0.94186,0.94189,0.94186,0.6,0,0,0.9,0.0,0.35455,0.55,4,18,22,0.95757,2,2,1,1,0,0,0,0,0,0,0,0,3,1
4662,0,0.63796,0,0,0,0.93091,0,-3e-05,0.93088,0.93091,0.93085,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.93085,2,2,1,0,0,1,0,0,0,0,0,0,3,1
4663,1,0.46987,0,0,0,0.93662,5,-3e-05,0.93659,0.9367,0.93659,0.9,1,2,1.0,0.0,0.65,0.6,15,14,29,0.95968,6,3,3,0,0,1,0,0,0,0,0,0,3,1
4664,1,0.40236,0,0,0,0.94588,11,-0.00096,0.94492,0.94495,0.94492,0.85,0,0,1.0,0.0,0.65588,0.85,0,17,17,0.94492,4,4,6,0,0,1,0,0,0,0,0,0,3,1
4665,0,0.74598,0,0,0,0.94001,0,-3e-05,0.93998,0.94001,0.93998,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.93998,4,5,1,1,0,0,0,0,0,0,0,0,3,1
4666,0,0.66952,0,0,0,0.93217,2,0.0103,0.94247,0.94288,0.92446,0.9,0,0,0.9,0.0,0.09667,0.0,0,15,15,0.91236,7,5,4,1,0,0,0,0,0,0,0,0,3,1
4667,1,0.6808,0,0,0,0.93146,5,-3e-05,0.93143,0.93146,0.93143,0.85,1,2,0.9,0.0,0.1702,0.0,37,62,99,0.96156,5,3,1,1,0,0,0,0,0,0,-1,0,3,1
4668,0,0.31073,0,0,0,0.93992,1,-3e-05,0.9399,0.9399,0.93987,0.85,0,0,0.85,0.35,0.6,0.6,0,2,2,0.93987,1,1,4,0,0,1,0,0,0,0,0,0,3,1
4669,1,0.70984,0,0,0,0.94992,1,-3e-05,0.9499,0.95085,0.9499,0.9,0,0,0.9,0.6,0.75,0.75,0,2,2,0.9499,4,3,1,0,0,1,0,0,0,0,0,0,3,1
4670,0,0.68602,0,0,0,0.93143,0,0.0,0.93143,0.93146,0.93143,0.6,0,0,0.6,0.0,0.12,0.0,0,5,5,0.93143,3,3,1,0,0,1,0,0,0,0,0,0,3,1
4671,1,0.66842,0,0,0,0.94654,6,0.0,0.94654,0.94654,0.94651,0.85,1,3,0.9,0.0,0.5619,0.6,5,16,21,0.95271,4,3,1,0,0,0,0,0,1,0,0,0,3,1
4672,1,0.48142,0,0,0,0.93818,20,0.0,0.93818,0.93943,0.93818,0.85,1,1,0.85,0.0,0.59164,0.6,16,51,67,0.95973,8,6,9,0,0,1,0,0,0,0,0,0,3,1
4673,1,0.70987,0,0,1,0.93228,1,0.01694,0.94921,0.95208,0.93225,0.6,1,1,0.85,0.0,0.5,0.6,2,5,7,0.96194,8,8,3,1,0,0,0,0,0,0,0,0,3,1
4674,1,0.75631,0,0,0,0.94001,0,-3e-05,0.93998,0.94001,0.93998,0.6,1,1,0.6,0.0,0.10455,0.0,21,1,22,0.96156,3,6,1,1,0,0,0,0,0,0,0,0,3,1
4675,1,0.47181,0,0,0,0.93826,7,0.0,0.93826,0.93861,0.93823,0.85,1,2,0.85,0.0,0.33378,0.0,3,34,37,0.94867,6,3,4,0,0,0,0,0,1,0,0,0,3,1
4676,1,0.59562,0,0,0,0.94484,0,0.0,0.94484,0.94487,0.94481,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.94481,1,1,7,0,0,1,0,0,0,0,0,0,3,1
4677,1,0.53961,0,0,0,0.93946,6,-3e-05,0.93943,0.93946,0.93943,0.55,0,0,0.6,0.0,0.25455,0.0,3,19,22,0.95399,3,1,6,0,0,0,0,0,1,0,0,0,3,1
4678,1,0.3277,0,0,0,0.9332,6,-3e-05,0.93318,0.93386,0.9332,0.85,0,0,0.85,0.0,0.3,0.0,1,20,21,0.94782,3,2,3,1,0,0,0,0,0,0,0,0,3,1
4679,1,0.55521,0,0,0,0.93621,0,0.0,0.93621,0.93621,0.93618,0.6,0,0,0.6,0.0,0.3,0.3,0,2,2,0.93618,2,1,2,0,0,1,0,0,0,0,0,0,3,1
4680,1,0.61958,0,0,0,0.93293,0,-3e-05,0.9329,0.93293,0.9329,0.85,0,0,0.85,0.0,0.14167,0.0,2,4,6,0.94249,2,3,2,0,0,0,1,0,0,0,0,0,3,1
4681,1,0.74959,0,0,0,0.9329,1,0.0,0.9329,0.93525,0.9329,0.85,1,1,0.9,0.4,0.81818,0.9,7,4,11,0.95697,10,9,3,1,0,0,0,0,0,0,0,0,3,1
4682,1,0.68449,0,0,0,0.93785,1,-3e-05,0.93782,0.93785,0.93782,0.6,0,0,0.6,0.6,0.6,0.6,0,2,2,0.93782,2,2,1,0,0,1,0,0,0,0,0,0,3,1
4683,1,0.66665,0,0,0,0.94219,0,-3e-05,0.94216,0.94219,0.94216,0.6,0,0,0.6,0.0,0.22333,0.07,2,1,3,0.96142,1,1,1,0,0,0,1,0,0,0,0,0,3,1
4684,1,0.6137,0,0,0,0.94872,0,-3e-05,0.94869,0.94913,0.94869,0.6,1,1,0.6,0.4,0.5,0.5,1,1,2,0.95853,10,5,6,0,0,1,0,0,0,0,0,0,3,1
4685,1,0.63471,0,0,0,0.9335,9,-0.00107,0.93244,0.9335,0.93241,0.55,1,2,0.85,0.0,0.48226,0.6,3,28,31,0.9514,6,2,7,1,0,0,0,0,0,0,0,0,3,1
4686,0,0.45681,0,0,0,0.93381,0,-3e-05,0.93378,0.93381,0.93378,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.93378,1,2,1,1,0,0,0,0,0,0,0,0,3,1
4687,1,0.7185,0,0,0,0.9432,2,-3e-05,0.94318,0.94323,0.94318,0.6,0,0,0.6,0.0,0.28333,0.275,1,5,6,0.95077,3,4,1,0,0,0,0,0,1,0,0,0,3,1
4688,1,0.64438,0,0,0,0.93378,1,0.0,0.93378,0.93378,0.93192,0.55,0,0,0.55,0.0,0.06875,0.0,0,8,8,0.93192,2,1,4,1,0,0,0,0,0,0,0,0,3,1
4690,0,0.70525,0,0,0,0.94585,0,-3e-05,0.94583,0.94585,0.94583,0.85,0,0,0.85,0.0,0.2125,0.0,0,4,4,0.94583,2,2,1,1,0,0,0,0,0,0,0,0,3,1
4691,0,0.61652,0,0,0,0.94823,2,-3e-05,0.9482,0.94823,0.9482,0.85,0,0,1.0,0.0,0.20882,0.0,0,17,17,0.93176,2,2,1,0,0,1,0,0,0,0,0,0,3,1
4692,1,0.48724,0,0,0,0.93342,0,-3e-05,0.9334,0.93342,0.9334,0.6,0,0,0.6,0.0,0.3,0.3,0,2,2,0.9334,1,1,1,0,0,1,0,0,0,0,0,0,3,1
4693,1,0.62947,0,0,0,0.94823,0,0.0,0.94823,0.94823,0.94823,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.94823,8,4,2,0,0,0,0,0,1,0,0,0,3,1
4694,1,0.51981,0,0,0,0.94085,2,-5e-05,0.9408,0.9408,0.94077,0.6,0,0,0.6,0.0,0.425,0.55,0,4,4,0.94077,4,1,8,0,0,1,0,0,0,0,0,0,3,1
4695,1,0.52401,0,0,0,0.94591,8,-0.00164,0.94427,0.94454,0.94427,0.85,1,1,0.9,0.0,0.50435,0.55,3,20,23,0.95383,1,2,5,0,0,0,1,0,0,0,0,0,3,1
4696,1,0.40299,0,0,0,0.93998,0,-5e-05,0.93992,0.93995,0.93992,0.9,0,0,0.9,0.55,0.725,0.725,0,2,2,0.93992,1,1,1,0,0,0,1,0,0,0,0,0,3,1
4697,1,0.7282,0,0,0,0.93796,0,-3e-05,0.93793,0.93829,0.93793,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.93793,3,5,3,1,0,0,0,0,0,0,0,0,3,1
4698,1,0.42099,0,0,0,0.9323,10,0.0,0.9323,0.93312,0.93228,0.85,0,0,1.0,0.35,0.72391,0.85,0,23,23,0.93228,6,1,2,1,0,0,0,0,0,0,0,0,3,1
4699,1,0.74907,1,0,1,0.93957,1,-0.00467,0.9349,0.93503,0.9349,0.9,1,1,0.9,0.0,0.46,0.55,3,2,5,0.94596,4,6,1,1,0,0,0,0,0,0,0,0,3,1
4701,1,0.57412,0,0,0,0.93643,17,-3e-05,0.9364,0.94132,0.9364,0.85,0,0,0.85,0.55,0.676,0.6,0,25,25,0.9364,10,8,10,0,0,1,0,0,0,0,0,0,3,1
4702,1,0.74659,0,0,1,0.93826,2,-3e-05,0.93823,0.93976,0.93823,0.9,0,0,0.9,0.0,0.49167,0.575,0,6,6,0.93823,9,8,1,1,0,0,0,0,0,0,0,0,3,1
4703,1,0.71003,0,0,0,0.93129,0,0.0,0.93129,0.93129,0.93126,0.85,1,1,0.85,0.0,0.24615,0.0,9,4,13,0.95965,2,3,1,0,0,0,1,0,0,0,0,0,3,1
4704,1,0.52273,0,0,0,0.93615,2,-3e-05,0.93613,0.93618,0.93613,0.85,1,29,1.0,0.85,0.88676,0.875,29,5,34,0.94457,3,3,1,0,0,1,0,0,0,0,0,0,3,1
4705,1,0.44359,0,0,0,0.93282,3,-3e-05,0.93279,0.93364,0.93279,0.6,1,2,0.85,0.0,0.52857,0.575,3,11,14,0.94113,3,1,8,1,0,0,0,0,0,0,0,0,3,1
4706,0,0.44006,0,0,0,0.94809,0,-3e-05,0.94807,0.95129,0.94807,0.85,1,2,0.85,0.85,0.85,0.85,2,1,3,0.95782,2,2,2,0,0,1,0,0,0,0,0,0,3,1
4707,1,0.74934,0,0,0,0.93288,0,-3e-05,0.93285,0.93285,0.93285,0.55,1,1,0.6,0.4,0.51667,0.55,1,2,3,0.93523,9,8,5,1,0,0,0,0,0,0,0,0,3,1
4708,1,0.64977,0,0,0,0.93976,4,-0.00191,0.93785,0.93976,0.93848,0.85,0,0,0.9,0.0,0.35556,0.0,0,18,18,0.93839,2,1,7,1,0,0,0,0,0,0,0,0,3,1
4709,1,0.63438,0,0,0,0.94566,0,-3e-05,0.94563,0.94566,0.94563,0.6,0,0,0.6,0.0,0.15,0.0,0,4,4,0.94563,1,1,3,1,0,0,0,0,0,0,0,0,3,1
4710,0,0.66157,0,0,0,0.94766,9,-0.00052,0.94714,0.94727,0.94722,0.85,1,1,0.85,0.0,0.28485,0.0,4,29,33,0.96178,4,2,7,0,0,1,0,0,0,0,0,0,3,1
4711,0,0.57256,0,0,0,0.93615,1,-0.00115,0.93501,0.93517,0.93503,1.0,0,0,0.85,0.85,0.85,0.85,0,1,1,0.93282,1,1,1,1,0,0,0,0,0,0,0,0,3,1
4712,1,0.3961,0,0,0,0.94033,6,-3e-05,0.94031,0.94033,0.94031,0.85,0,0,0.9,0.0,0.35667,0.55,0,15,15,0.94031,2,1,9,1,0,0,0,0,0,0,0,0,3,1
4713,1,0.73629,0,0,0,0.94667,0,0.0,0.94667,0.94667,0.94665,0.85,0,0,0.85,0.0,0.6375,0.85,0,4,4,0.94665,6,7,7,0,0,1,0,0,0,0,0,0,3,1
4714,1,0.46815,0,0,0,0.94339,8,-3e-05,0.94337,0.94339,0.94337,0.85,0,0,0.9,0.0,0.27757,0.0,0,37,37,0.94337,3,1,5,0,0,1,0,0,0,0,0,0,3,1
4715,1,0.61193,0,0,0,0.93028,12,-3e-05,0.93025,0.93028,0.93025,0.85,1,1,0.9,0.0,0.44559,0.55,4,30,34,0.95484,8,7,4,1,0,0,0,0,0,0,0,0,3,1
4717,0,0.39272,0,0,0,0.94342,2,-0.00224,0.94118,0.94118,0.94115,0.85,0,0,0.85,0.55,0.66667,0.6,0,6,6,0.94115,1,1,1,0,0,1,0,0,0,0,0,0,3,1
4718,1,0.57005,0,0,0,0.93613,1,-0.00079,0.93533,0.93613,0.93533,0.85,0,0,0.85,0.0,0.48333,0.6,0,3,3,0.93533,1,1,3,0,0,1,0,0,0,0,0,0,3,1
4719,1,0.66487,0,0,0,0.94003,0,0.0,0.94003,0.94006,0.94003,0.6,0,0,0.6,0.0,0.15,0.0,0,4,4,0.94003,1,2,1,0,0,1,0,0,0,0,0,0,3,1
4720,0,0.6832,0,0,0,0.93132,3,0.0,0.93132,0.93132,0.90804,0.85,0,0,0.85,0.55,0.65,0.55,0,3,3,0.90804,8,3,2,0,0,1,0,0,0,0,0,0,3,1
4721,1,0.72812,0,0,0,0.94634,2,-3e-05,0.94632,0.94695,0.94632,0.85,1,1,0.9,0.55,0.775,0.85,1,5,6,0.95435,5,8,2,1,0,0,0,0,0,0,0,0,3,1
4722,1,0.69878,0,0,0,0.93951,0,-5e-05,0.93946,0.93949,0.93946,0.6,0,0,0.6,0.0,0.2,0.0,0,6,6,0.93946,5,3,1,0,0,1,0,0,0,0,0,0,3,1
4723,1,0.73683,0,0,2,0.93689,5,0.0,0.93689,0.94285,0.93689,0.85,0,0,1.0,0.0,0.60538,0.6,0,13,13,0.93689,7,9,1,0,0,0,1,0,0,0,0,0,3,1
4724,0,0.31467,0,0,0,0.94626,1,-3e-05,0.94624,0.94626,0.94624,0.6,1,3,0.85,0.55,0.625,0.6,3,5,8,0.94741,1,1,1,1,0,0,0,0,0,0,0,0,3,1
4725,0,0.45039,1,0,0,0.93176,10,0.00473,0.93648,0.93826,0.9264,0.85,1,1,1.0,0.35,0.75227,0.85,2,20,22,0.96159,10,6,9,1,0,0,0,0,0,0,0,0,3,1
4726,0,0.38258,0,0,0,0.94192,0,-3e-05,0.94189,0.94192,0.94189,0.9,0,0,0.9,0.6,0.675,0.6,0,4,4,0.94189,1,1,4,0,0,0,0,0,1,0,0,0,3,1
4727,1,0.75563,0,0,0,0.94624,0,0.0,0.94624,0.94626,0.94624,0.85,0,0,0.9,0.85,0.875,0.875,0,2,2,0.94621,4,6,3,0,0,1,0,0,0,0,0,0,3,1
4730,1,0.75527,0,0,2,0.94033,1,-3e-05,0.94031,0.94036,0.94031,0.9,1,1,0.9,0.0,0.2,0.0,18,8,26,0.95976,2,5,1,0,0,1,0,0,0,0,0,0,3,1
4731,1,0.74959,0,0,0,0.9364,0,-3e-05,0.93637,0.93752,0.93637,0.85,1,3,0.9,0.6,0.83333,0.875,3,3,6,0.9417,5,7,2,1,0,0,0,0,0,0,0,0,3,1
4732,1,0.75137,0,0,0,0.93143,0,-3e-05,0.9314,0.93268,0.9314,0.9,1,1,0.9,0.0,0.325,0.275,6,2,8,0.95894,5,8,1,1,0,0,0,0,0,0,0,0,3,1
4734,0,0.45009,0,0,0,0.94531,0,-3e-05,0.94528,0.94531,0.94528,0.85,0,0,0.85,0.0,0.34,0.0,0,5,5,0.94528,1,1,1,1,0,0,0,0,0,0,0,0,3,1
4735,1,0.72831,0,0,0,0.93624,0,-3e-05,0.93621,0.93626,0.93621,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.93621,7,8,1,1,0,0,0,0,0,0,0,0,3,1
4736,1,0.61171,0,0,0,0.94695,2,-3e-05,0.94692,0.94695,0.94692,0.6,0,0,0.6,0.0,0.25,0.0,0,9,9,0.94692,4,2,2,1,0,0,0,0,0,0,0,0,3,1
4737,1,0.50268,0,0,0,0.93656,3,-3e-05,0.93654,0.93659,0.93654,0.85,0,0,0.85,0.0,0.39,0.55,0,5,5,0.93323,4,3,3,1,0,0,0,0,0,0,0,0,3,1
4738,1,0.65651,0,0,0,0.94328,0,-3e-05,0.94326,0.94328,0.94326,0.6,0,0,0.6,0.0,0.04286,0.0,2,12,14,0.95946,5,2,5,1,0,0,0,0,0,0,0,0,3,1
4739,1,0.70703,0,13,1,0.93211,21,0.0,0.93211,0.93533,0.93211,0.85,1,2,1.0,0.0,0.37,0.55,6,49,55,0.96194,9,9,3,1,0,0,0,0,0,0,-1,0,3,1
4740,1,0.40725,0,0,0,0.94451,0,-3e-05,0.94449,0.94451,0.94449,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.94449,1,1,1,1,0,0,0,0,0,0,0,0,3,1
4741,0,0.74481,0,0,0,0.94369,0,0.0,0.94369,0.94372,0.94369,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.94369,4,4,1,0,0,1,0,0,0,0,0,0,3,1
4742,0,0.68506,0,0,0,0.94861,0,-3e-05,0.94858,0.94861,0.94858,0.9,0,0,0.9,0.9,0.9,0.9,0,1,1,0.94858,2,2,2,1,0,0,0,0,0,0,0,0,3,1
4743,1,0.60734,0,0,0,0.93367,5,0.0,0.93367,0.93367,0.93367,0.85,1,1,0.9,0.0,0.44625,0.575,2,14,16,0.9544,7,5,9,0,0,0,1,0,0,0,0,0,3,1
4744,0,0.70123,0,0,0,0.94435,0,-3e-05,0.94432,0.94435,0.94432,0.85,0,0,0.85,0.0,0.425,0.425,0,2,2,0.94432,3,3,2,0,0,1,0,0,0,0,0,0,3,1
4745,0,0.64679,0,0,0,0.94326,3,-3e-05,0.94323,0.94326,0.94323,0.85,0,0,0.85,0.0,0.325,0.275,0,6,6,0.94211,5,2,1,0,0,1,0,0,0,0,0,0,3,1
4746,1,0.69074,0,0,0,0.94528,3,-0.00041,0.94487,0.94528,0.94487,0.85,0,0,0.85,0.0,0.35769,0.55,0,13,13,0.9408,3,5,2,1,0,0,0,0,0,0,0,0,3,1
4747,1,0.61764,0,0,0,0.93462,12,-0.00172,0.9329,0.9346,0.93288,0.9,1,1,1.0,0.0,0.39576,0.55,7,52,59,0.95678,7,6,7,1,0,0,0,0,0,0,-1,0,3,1
4748,0,0.66099,0,0,0,0.94096,0,0.0,0.94096,0.94096,0.94094,0.6,0,0,0.6,0.0,0.3,0.3,0,2,2,0.94094,3,2,1,1,0,0,0,0,0,0,0,0,3,1
4749,1,0.48883,0,0,0,0.94077,1,-3e-05,0.94074,0.94077,0.94074,0.85,0,0,0.9,0.0,0.15333,0.0,3,12,15,0.95241,1,1,1,0,0,1,0,0,0,0,0,0,3,1
4750,1,0.65793,0,0,0,0.93498,4,-0.00068,0.9343,0.93441,0.9343,0.85,0,0,0.85,0.0,0.69375,0.85,0,16,16,0.9343,4,2,1,0,0,1,0,0,0,0,0,0,3,1
4751,1,0.50366,0,0,0,0.94886,1,0.0,0.94886,0.94981,0.94883,0.85,0,0,0.85,0.0,0.58,0.6,0,5,5,0.94883,2,2,2,0,0,0,1,0,0,0,0,0,3,1
4752,1,0.74536,0,0,0,0.94711,2,-3e-05,0.94708,0.94711,0.94708,0.85,0,0,0.85,0.55,0.69,0.6,0,5,5,0.94708,3,5,1,0,0,1,0,0,0,0,0,0,3,1
